4.00000000e-01 4.50272242e+03 4.04775478e+04 1.08561793e+05 8.98064519e-06 8.01978151e-05 2.11260726e-04
6.00000000e-01 4.50206141e+03 4.04641889e+04 1.08466770e+05 8.97945368e-06 8.01739334e-05 2.11257899e-04
8.00000000e-01 4.50118962e+03 4.04466080e+04 1.08341809e+05 8.97788219e-06 8.01425032e-05 2.11254202e-04
1.00000000e+00 4.50003947e+03 4.04234650e+04 1.08177476e+05 8.97580894e-06 8.01011284e-05 2.11249363e-04
1.20000000e+00 4.49852170e+03 4.03929940e+04 1.07961393e+05 8.97307299e-06 8.00466511e-05 2.11243028e-04
1.40000000e+00 4.49651836e+03 4.03528697e+04 1.07677345e+05 8.96946165e-06 7.99749121e-05 2.11234731e-04
1.60000000e+00 4.49387359e+03 4.03000318e+04 1.07304144e+05 8.96469392e-06 7.98804370e-05 2.11223859e-04
1.80000000e+00 4.49038158e+03 4.02304569e+04 1.06814198e+05 8.95839868e-06 7.97560270e-05 2.11209606e-04
2.00000000e+00 4.48577066e+03 4.01388639e+04 1.06171746e+05 8.95008595e-06 7.95922296e-05 2.11190913e-04
2.20000000e+00 4.47968251e+03 4.00183350e+04 1.05330724e+05 8.93910941e-06 7.93766583e-05 2.11166387e-04
2.40000000e+00 4.47164512e+03 3.98598349e+04 1.04232322e+05 8.92461747e-06 7.90931266e-05 2.11134195e-04
2.60000000e+00 4.46103774e+03 3.96516106e+04 1.02802346e+05 8.90548977e-06 7.87205633e-05 2.11091924e-04
2.80000000e+00 4.44704587e+03 3.93784564e+04 1.00948735e+05 8.88025571e-06 7.82316819e-05 2.11036401e-04
3.00000000e+00 4.42860414e+03 3.90208480e+04 9.85599064e+04 8.84699072e-06 7.75913987e-05 2.10963443e-04
3.20000000e+00 4.40432512e+03 3.85539709e+04 9.55051094e+04 8.80318651e-06 7.67550440e-05 2.10867550e-04
3.40000000e+00 4.37241257e+03 3.79467327e+04 9.16387228e+04 8.74559244e-06 7.56665049e-05 2.10741480e-04
3.60000000e+00 4.33055962e+03 3.71609396e+04 8.68113008e+04 8.67002807e-06 7.42566049e-05 2.10575701e-04
3.80000000e+00 4.27583626e+03 3.61509829e+04 8.08908952e+04 8.57117369e-06 7.24423029e-05 2.10357683e-04
4.00000000e+00 4.20457754e+03 3.48646183e+04 7.37979272e+04 8.44235756e-06 7.01277084e-05 2.10070955e-04
4.20000000e+00 4.11229682e+03 3.32457376e+04 6.55541463e+04 8.27538099e-06 6.72084689e-05 2.09693900e-04
4.40000000e+00 3.99366825e+03 3.12403588e+04 5.63389348e+04 8.06045702e-06 6.35816784e-05 2.09198191e-04
4.60000000e+00 3.84265299e+03 2.88071958e+04 4.65333026e+04 7.78639030e-06 5.91637593e-05 2.08546797e-04
4.80000000e+00 3.65288119e+03 2.59336715e+04 3.67171688e+04 7.44120097e-06 5.39180404e-05 2.07691462e-04
5.00000000e+00 3.41843779e+03 2.26563926e+04 2.75828663e+04 7.01343536e-06 4.78907703e-05 2.06569585e-04
5.20000000e+00 3.13520534e+03 1.90811935e+04 1.97592021e+04 6.49447786e-06 4.12477889e-05 2.05100441e-04
5.40000000e+00 2.80283199e+03 1.53922141e+04 1.36114373e+04 5.88198032e-06 3.42943796e-05 2.03180798e-04
5.60000000e+00 2.42712950e+03 1.18353897e+04 9.14166363e+03 5.18414496e-06 2.74531959e-05 2.00680128e-04
5.80000000e+00 2.02219363e+03 8.66666908e+03 6.06828069e+03 4.42370205e-06 2.11819461e-05 1.97435967e-04
6.00000000e+00 1.61087695e+03 6.07604773e+03 4.01442034e+03 3.63927089e-06 1.58458596e-05 1.93250511e-04
6.20000000e+00 1.22193576e+03 4.12701680e+03 2.65420856e+03 2.88116064e-06 1.16082519e-05 1.87890425e-04
6.40000000e+00 8.83165534e+02 2.75539687e+03 1.75472465e+03 2.20016479e-06 8.41428399e-06 1.81093077e-04
6.60000000e+00 6.12671681e+02 1.82816329e+03 1.15994802e+03 1.63255913e-06 6.07635720e-06 1.72583988e-04
6.80000000e+00 4.13409470e+02 1.21128089e+03 7.66635287e+02 1.18973278e-06 4.38346018e-06 1.62111555e-04
7.00000000e+00 2.75205009e+02 8.02370287e+02 5.06532484e+02 8.59933239e-07 3.16060913e-06 1.49505004e-04
7.20000000e+00 1.82421796e+02 5.31431716e+02 3.34515364e+02 6.19969397e-07 2.27767947e-06 1.34757313e-04
7.40000000e+00 1.20822572e+02 3.51917429e+02 2.20749344e+02 4.46660915e-07 1.64031637e-06 1.18123266e-04
7.60000000e+00 8.00120692e+01 2.32979509e+02 1.45507715e+02 3.21666715e-07 1.18031118e-06 1.00201539e-04
7.80000000e+00 5.29795554e+01 1.54178161e+02 9.57465157e+01 2.31539297e-07 8.48375455e-07 8.19444638e-05
8.00000000e+00 3.50736982e+01 1.01970234e+02 6.28403866e+01 1.66561434e-07 6.08901925e-07 6.45317313e-05
8.20000000e+00 2.32132802e+01 6.73823570e+01 4.10857614e+01 1.19721425e-07 4.36173502e-07 4.90910774e-05
8.40000000e+00 1.53573108e+01 4.44691205e+01 2.67112687e+01 8.59607876e-08 3.11621032e-07 3.63624346e-05
8.60000000e+00 1.01538546e+01 2.92914457e+01 1.72234010e+01 6.16308833e-08 2.21840378e-07 2.65044267e-05
8.80000000e+00 6.70741112e+00 1.92396513e+01 1.09737899e+01 4.41003319e-08 1.57158885e-07 1.91832828e-05
9.00000000e+00 4.42482418e+00 1.25849218e+01 6.87293070e+00 3.14718316e-08 1.10599386e-07 1.38533749e-05
9.20000000e+00 2.91321269e+00 8.18211320e+00 4.20064216e+00 2.23776052e-08 7.71316386e-08 9.99647008e-06
9.40000000e+00 1.91235982e+00 5.27282911e+00 2.48038273e+00 1.58317488e-08 5.31313864e-08 7.20889499e-06
9.60000000e+00 1.24992816e+00 3.35492058e+00 1.39570966e+00 1.11245562e-08 3.59892934e-08 5.19493682e-06
9.80000000e+00 8.11794425e-01 2.09597391e+00 7.34644996e-01 7.74409515e-09 2.38277452e-08 3.74032984e-06
1.00000000e+01 5.22398328e-01 1.27591199e+00 3.52790099e-01 5.32257950e-09 1.52952881e-08 2.69001901e-06
1.02000000e+01 3.31723336e-01 7.48848742e-01 1.49485116e-01 3.59517791e-09 9.41590899e-09 1.93184516e-06
1.04000000e+01 2.06667634e-01 4.17676105e-01 5.34535436e-02 2.37167577e-09 5.47840245e-09 1.38471132e-06
1.06000000e+01 1.25319675e-01 2.17109366e-01 1.52026158e-02 1.51519167e-09 2.95426878e-09 9.90002314e-07
1.08000000e+01 7.31538264e-02 1.02451044e-01 3.17849902e-03 9.26920588e-10 1.43855754e-09 7.05369263e-07
1.10000000e+01 4.04956743e-02 4.23756946e-02 4.39983598e-04 5.34801864e-10 6.10925138e-10 5.00227926e-07
1.12000000e+01 2.08314623e-02 1.46613392e-02 3.50864257e-05 2.85173208e-10 2.16031783e-10 3.52501450e-07
1.14000000e+01 9.69009024e-03 3.98724617e-03 1.33956630e-06 1.36781031e-10 5.98037654e-11 2.46262787e-07
1.16000000e+01 3.93004922e-03 7.84700947e-04 1.91410004e-08 5.69186369e-11 1.19385303e-11 1.70029317e-07
1.18000000e+01 1.32380316e-03 1.00121947e-04 7.37490666e-11 1.95831973e-11 1.54058623e-12 1.15530913e-07
1.20000000e+01 3.47150314e-04 7.15592098e-06 4.95120254e-14 5.22462168e-12 1.11090033e-13 7.68120769e-08
1.22000000e+01 6.50324219e-05 2.35857377e-07 3.23749644e-18 9.92336133e-13 3.68684784e-15 4.95867208e-08
